batter_id,bat_speed_strikes,swing_length_strikes,swing_path_tilt_strikes,vert_attack_angle_strikes,horz_attack_angle_strikes
656305,0.016021046996532957,0.04059944612563805,-0.07019927471266393,0.26816702042313645,-0.7543165964507726
656413,0.0015841960831148836,0.007173056000070763,0.07626724069211863,0.3673070961673392,-0.09921221078583642
656484,0.0295781959822323,0.002304464309991113,-0.028593137412289835,0.20022605268907795,0.00352145667339932
656537,0.006813041841311502,0.013414757632532526,0.02595987999615268,0.3947426447049207,-0.3715093738729662
656541,-0.01537370100215307,-0.006803933567442505,-0.013460724100004906,-0.1676794178098953,0.22990647588882593
656555,0.027997795033976175,0.040121585785660115,-0.1491788057608902,0.3853516674514468,-0.613267584651234
656577,0.04755802360087339,0.03385214937245814,-0.08064596418212158,0.387847913779071,-0.5623123765986355
656582,0.021491719164096992,-0.015534878312024408,-0.05406931560551524,-0.4808002898549123,0.19004819124123995
656716,0.22842322597875198,0.061472658724940774,-0.09214870603683507,0.5798367278144066,-0.516219709289526
656775,0.1540722150006347,0.003635913759174747,-0.05589901938374414,-0.050677521040987064,0.01970912653219163
656811,-0.14148709319566605,0.02354273118478435,-0.029941196645728415,0.05505307382642108,-0.06045018134551832
656896,-0.1413576076154635,0.007463978859350883,-0.19292617723779104,0.7377629063047555,-0.38068070574401086
656941,0.15529862863513852,0.04655557135969252,-0.1285846313623248,0.3941275806085743,-0.4402865747118708
656976,-0.054555307797229016,-0.009060582510906369,0.16250985635632373,-0.14481201654785775,0.43746471614363824
657041,-0.01068270703531287,-0.019246315753830776,0.1577341678043272,-0.4736878354643072,0.003969357314952084
657061,-0.02168864941639534,-0.006763396711472159,0.004334870472096476,-0.07048162431423798,0.11453721777824906
657077,-0.2318807361563286,-0.01840156023612843,0.08365914284624124,0.12857814037030602,0.09138346682875946
657088,-0.013542079093008662,-0.0043164325313045735,-0.027373546980906487,-0.07120457058521111,-0.005006502988609051
657136,0.07895746792520211,-0.008542321248330034,-0.09659082757009746,-0.020713146484864105,0.22980750934974048
657557,0.1420818366018256,0.011959851636565369,0.04568457611899442,-0.010532226697142887,0.060792252894213625
657656,0.12700808303914504,-0.022125854926362033,0.05303271308131816,-0.3493695220404781,0.33278531957230856
657757,0.04619712959821746,-0.09346695705031595,0.39308942755209475,-0.9328203539727661,1.6179716324754487
658668,-0.019847955125335905,0.01562136749218257,-0.040268828893919424,-0.10746953901312266,-0.29615427362197744
660162,0.08676571114858413,0.030986659726196162,-0.12134324549910781,0.13043876964081214,-0.17401224373507268
660271,-0.023741341499250064,0.0663539466810878,-0.2995264660487262,0.7694126804777737,-0.9369308642855689
660636,-0.038699376607913415,-0.012145759036898192,0.055879416267414626,-0.12303830915271413,0.08690612453912439
660644,0.03962388599359993,0.005251370946249495,0.024327898299768648,0.10580178568692772,-0.1358045362439548
660670,0.10332719075809985,-0.005832190684954246,-0.0005740421229153009,-0.08666372533868018,-0.009035968676563175
660688,-0.09825126909265462,0.0257298187270496,0.10732784599872616,0.05930229251054243,-0.4276305910852252
660707,0.00762454433863567,-0.0017616950178751662,0.052294241715671576,-0.1798489632627361,0.32359658124576857
660757,0.018910002455935642,0.0029541339509374753,0.007405764885508397,0.04861647020174765,-0.021040663514785424
660766,-0.2163217291980863,-0.027967052628481853,-0.016787739660956293,-0.22151194482545722,0.5381897836665684
660821,0.030763583010816498,-0.01744609903458115,-0.11422195642007903,-0.19352928813670084,0.22600695937500803
660844,-0.1427117452934263,-0.04020643651144761,0.08319606842198136,-0.3625586442484386,0.4156801256889012
661388,-0.3837706125730378,-0.06561970225959049,0.10994775219693058,-0.6430848501091034,0.87974490597313
661531,-0.008499542010275711,-0.0028282540382586633,-0.02614709213249127,-0.14030147213843347,0.06762665949387983
662139,-0.11699208111845856,0.0009628971820311071,-0.050405654717413324,0.2045033998643543,-0.09546236338534944
663330,-0.039541709022934045,-0.0050991821029064775,0.015297985075465858,-0.11743374295968513,-0.010373104551149643
663368,-0.1779742464896871,0.015510321488591924,-0.07740449644455258,0.2304291675326438,-0.001954668622787897
663457,0.09478449462634156,0.03327054763571869,-0.16266560718662038,0.6001381113455003,-0.17876299777449287
663527,-0.015465082351158392,-0.004980717642242727,0.023286748805673947,0.026575158843522097,-0.20603313630545267
663536,-0.0019775211617591984,-0.005254398934447,0.011817942067520251,-0.07845019310493825,0.16844383361424492
663538,0.07553846162283587,-0.03425505026039133,0.17452995764856216,-0.6580330409212128,0.4061777357533004
663550,0.02182989858359149,-0.013840439871275988,0.012948878531541032,-0.22852607051005755,0.24518796858460984
663584,0.008053149083531254,0.0004266708067382818,-0.0328526610848614,0.05025219551836209,-0.09687185203721387
663586,-0.03862960412912029,-0.0019114312413860658,0.056702404129874394,0.42262063465453525,-0.47690633316935177
663604,-0.03517475856951218,-0.014623099213203218,0.05384332601143576,-0.10896709889043944,0.06621919688622864
663609,0.0528764425877674,-0.00020081452748492112,-0.10244888239477583,-0.043312077748348464,0.10950619777673962
